benchmark,pair_id,n,weight,seed,variant,S_fwd,S_rev,decision,correct
LS-s,19,1000,1.0,0,unnorm,0.04810174858076568,0.05013648388523502,True,1.0
LS-s,20,1000,1.0,0,unnorm,0.007625386853269142,0.007597808896856458,False,0.0
LS-s,21,1000,1.0,0,unnorm,0.05493310535671592,0.05937311491971399,True,1.0
LS-s,22,1000,1.0,0,unnorm,0.048852878337565735,0.05151581011268751,True,1.0
LS-s,23,1000,1.0,0,unnorm,0.04751758140450327,0.050388828157597765,True,1.0
LS-s,24,1000,1.0,0,unnorm,0.03209403923975012,0.035470270304115814,True,1.0
LS-s,25,1000,1.0,0,unnorm,0.009612942902170638,0.009707430798419446,True,1.0
LS-s,26,1000,1.0,0,unnorm,0.018454831444748014,0.01968991580472449,True,1.0
LS-s,27,1000,1.0,0,unnorm,0.013941862356908993,0.014720974116551936,True,1.0
LS-s,28,1000,1.0,0,unnorm,0.03940413235325595,0.042567615393441505,True,1.0
LS-s,29,1000,1.0,0,unnorm,0.010954559820511418,0.011542826321638505,True,1.0
LS-s,30,1000,1.0,0,unnorm,0.008136881466431845,0.008156514139082863,True,1.0
LS-s,31,1000,1.0,0,unnorm,0.017129152532263613,0.018154713005774713,True,1.0
LS-s,32,1000,1.0,0,unnorm,0.006025400948116887,0.00605087907340017,True,1.0
LS-s,33,1000,1.0,0,unnorm,0.01258416441610524,0.01328643640480091,True,1.0
LS-s,34,1000,1.0,0,unnorm,0.053477256459793045,0.05690128517370472,True,1.0
LS-s,35,1000,1.0,0,unnorm,0.02603174279162328,0.02763209042520211,True,1.0
LS-s,36,1000,1.0,0,unnorm,0.007349956178573355,0.00732938791742315,False,0.0
LS-s,37,1000,1.0,0,unnorm,0.010521001436772872,0.010875043481922949,True,1.0
LS-s,38,1000,1.0,0,unnorm,0.014574228527997174,0.014982596000844608,True,1.0
LS-s,39,1000,1.0,0,unnorm,0.03759275864091993,0.04009609872832788,True,1.0
LS-s,40,1000,1.0,0,unnorm,0.008466644435734836,0.008824486471142833,True,1.0
LS-s,41,1000,1.0,0,unnorm,0.007269237044629026,0.007993186645685116,True,1.0
LS-s,42,1000,1.0,0,unnorm,0.03754527926469511,0.04060433897117073,True,1.0
LS-s,43,1000,1.0,0,unnorm,0.008885666309057592,0.008868382567456994,False,0.0
LS-s,44,1000,1.0,0,unnorm,0.005262209563859334,0.005381736376003293,True,1.0
LS-s,45,1000,1.0,0,unnorm,0.0095045411870776,0.009679457909837364,True,1.0
LS-s,46,1000,1.0,0,unnorm,0.04717443126423404,0.05111992433628505,True,1.0
LS-s,47,1000,1.0,0,unnorm,0.04691279001431488,0.05097231418951054,True,1.0
LS-s,48,1000,1.0,0,unnorm,0.0060572703367080104,0.006292317815598207,True,1.0
LS-s,49,1000,1.0,0,unnorm,0.01112356012066427,0.011189398208754154,True,1.0
LS-s,50,1000,1.0,0,unnorm,0.0060729407687308825,0.006265652733595563,True,1.0
LS-s,51,1000,1.0,0,unnorm,0.01029388594251128,0.010271691579515322,False,0.0
LS-s,52,1000,1.0,0,unnorm,0.007858981647813675,0.008132258927299128,True,1.0
LS-s,53,1000,1.0,0,unnorm,0.010350484899729685,0.010765975480785067,True,1.0
LS-s,54,1000,1.0,0,unnorm,0.0063324150081067,0.006427682744680465,True,1.0
LS-s,55,1000,1.0,0,unnorm,0.025841911691647894,0.028137077337919772,True,1.0
LS-s,56,1000,1.0,0,unnorm,0.04539829388482414,0.04812702067613198,True,1.0
LS-s,57,1000,1.0,0,unnorm,0.03440653579106514,0.035559745688836644,True,1.0
LS-s,58,1000,1.0,0,unnorm,0.009718914084652757,0.010001715927196373,True,1.0
LS-s,59,1000,1.0,0,unnorm,0.05539606368246216,0.05882684775934286,True,1.0
LS-s,60,1000,1.0,0,unnorm,0.011184178809828207,0.011415105828966788,True,1.0
LS-s,61,1000,1.0,0,unnorm,0.025026913907014225,0.027200145962600824,True,1.0
LS-s,62,1000,1.0,0,unnorm,0.00671928127164619,0.00673462974531461,True,1.0
LS-s,63,1000,1.0,0,unnorm,0.006773917903228991,0.006607606875079419,False,0.0
LS-s,64,1000,1.0,0,unnorm,0.037009914424879296,0.03929146301268352,True,1.0
LS-s,65,1000,1.0,0,unnorm,0.028006236236310433,0.029988357901776643,True,1.0
LS-s,66,1000,1.0,0,unnorm,0.03350868676532884,0.035348823429845855,True,1.0
LS-s,67,1000,1.0,0,unnorm,0.01053813658389057,0.010401762149589239,False,0.0
LS-s,68,1000,1.0,0,unnorm,0.028776456018973617,0.030948613394686353,True,1.0
LS-s,69,1000,1.0,0,unnorm,0.009238636270654636,0.009323146873752465,True,1.0
LS-s,70,1000,1.0,0,unnorm,0.008049333519560647,0.008437285590493532,True,1.0
LS-s,71,1000,1.0,0,unnorm,0.029978216131828817,0.03149725812192175,True,1.0
LS-s,72,1000,1.0,0,unnorm,0.005617114903678672,0.005666728528661656,True,1.0
LS-s,73,1000,1.0,0,unnorm,0.005643721765754341,0.005834499383368014,True,1.0
LS-s,74,1000,1.0,0,unnorm,0.00874574979475741,0.008685338380073168,False,0.0
LS-s,75,1000,1.0,0,unnorm,0.009184274587870833,0.00951187638288146,True,1.0
LS-s,76,1000,1.0,0,unnorm,0.022350464781803053,0.02443334542805305,True,1.0
LS-s,77,1000,1.0,0,unnorm,0.04558511764110993,0.049872702893525196,True,1.0
LS-s,78,1000,1.0,0,unnorm,0.016512254071010923,0.01744621671995094,True,1.0
LS-s,79,1000,1.0,0,unnorm,0.006370243288276743,0.006495871190210731,True,1.0
LS-s,80,1000,1.0,0,unnorm,0.036432953952856055,0.03908027074115962,True,1.0
LS-s,81,1000,1.0,0,unnorm,0.005556296148062727,0.005682508793895538,True,1.0
LS-s,82,1000,1.0,0,unnorm,0.006298276581843737,0.006264470655737509,False,0.0
LS-s,83,1000,1.0,0,unnorm,0.01070450424437792,0.01084390752149807,True,1.0
LS-s,84,1000,1.0,0,unnorm,0.006480090819029232,0.006389018040342039,False,0.0
LS-s,85,1000,1.0,0,unnorm,0.030773338454092566,0.03339678934019708,True,1.0
LS-s,86,1000,1.0,0,unnorm,0.0444994582266004,0.04714155454747502,True,1.0
LS-s,87,1000,1.0,0,unnorm,0.01368353688804292,0.014905101878707371,True,1.0
LS-s,88,1000,1.0,0,unnorm,0.010039404742531751,0.010016517965687144,False,0.0
LS-s,89,1000,1.0,0,unnorm,0.01391266337066507,0.014204684386001929,True,1.0
LS-s,90,1000,1.0,0,unnorm,0.009439533284133052,0.009831070463915037,True,1.0
LS-s,91,1000,1.0,0,unnorm,0.006899869472904199,0.007040380716896475,True,1.0
LS-s,92,1000,1.0,0,unnorm,0.029275990952635837,0.032792366342903764,True,1.0
LS-s,93,1000,1.0,0,unnorm,0.010103801569470381,0.009930275916456746,False,0.0
LS-s,94,1000,1.0,0,unnorm,0.013689848023183147,0.013622067963975122,False,0.0
LS-s,95,1000,1.0,0,unnorm,0.04887971558478235,0.0523326089658471,True,1.0
LS-s,96,1000,1.0,0,unnorm,0.007617483974844574,0.007720766317656485,True,1.0
LS-s,97,1000,1.0,0,unnorm,0.030946130049332145,0.03285989928588667,True,1.0
LS-s,98,1000,1.0,0,unnorm,0.01175683946108046,0.011895087219043044,True,1.0
LS-s,99,1000,1.0,0,unnorm,0.006456433578323052,0.006409514920697049,False,0.0
LS-s,100,1000,1.0,0,unnorm,0.007622375060797908,0.007801006462689408,True,1.0
MN-U,1,1000,1.0,0,unnorm,0.04533702901644732,0.04760704673313967,True,1.0
MN-U,2,1000,1.0,0,unnorm,0.02616992795418752,0.027643098919593333,True,1.0
MN-U,3,1000,1.0,0,unnorm,0.021552622318668502,0.023524250049543824,True,1.0
MN-U,4,1000,1.0,0,unnorm,0.05918876877022274,0.061794243881985435,True,1.0
MN-U,5,1000,1.0,0,unnorm,0.02634104937069586,0.02720540296528054,True,1.0
MN-U,6,1000,1.0,0,unnorm,0.054408404994607966,0.057607476722275175,True,1.0
MN-U,7,1000,1.0,0,unnorm,0.01841707805256953,0.01942272829918977,True,1.0
MN-U,8,1000,1.0,0,unnorm,0.02488253271777807,0.026009125167847976,True,1.0
MN-U,9,1000,1.0,0,unnorm,0.054532605660801176,0.05611167089650998,True,1.0
MN-U,10,1000,1.0,0,unnorm,0.04604274225528365,0.04957794257686879,True,1.0
MN-U,11,1000,1.0,0,unnorm,0.049018024645679295,0.05008376175090038,True,1.0
MN-U,12,1000,1.0,0,unnorm,0.03991375104184942,0.04394385150467389,True,1.0
MN-U,13,1000,1.0,0,unnorm,0.016756668885523806,0.01866891213158114,True,1.0
MN-U,14,1000,1.0,0,unnorm,0.01668646343866817,0.01804449342605568,True,1.0
MN-U,15,1000,1.0,0,unnorm,0.05285827327720376,0.05429700142665694,True,1.0
MN-U,16,1000,1.0,0,unnorm,0.022104400615182436,0.023466694603504597,True,1.0
MN-U,17,1000,1.0,0,unnorm,0.015926100913922436,0.01713852381926515,True,1.0
MN-U,18,1000,1.0,0,unnorm,0.03057929682300133,0.03279205574836135,True,1.0
MN-U,19,1000,1.0,0,unnorm,0.02713803296343132,0.029928488362734432,True,1.0
MN-U,20,1000,1.0,0,unnorm,0.014920149900029149,0.016242910477816067,True,1.0
MN-U,21,1000,1.0,0,unnorm,0.03276702950701569,0.03479856543501029,True,1.0
MN-U,22,1000,1.0,0,unnorm,0.01599265655741247,0.01743044364415737,True,1.0
MN-U,23,1000,1.0,0,unnorm,0.014687458010211898,0.01633730349920827,True,1.0
MN-U,24,1000,1.0,0,unnorm,0.043769662332983704,0.046887455926557776,True,1.0
MN-U,25,1000,1.0,0,unnorm,0.02551565570939489,0.027019389429736942,True,1.0
MN-U,26,1000,1.0,0,unnorm,0.029290783219604245,0.03095369620300511,True,1.0
MN-U,27,1000,1.0,0,unnorm,0.036341793084352696,0.03795350413762172,True,1.0
MN-U,28,1000,1.0,0,unnorm,0.06135778747934016,0.06298715224330953,True,1.0
MN-U,29,1000,1.0,0,unnorm,0.01462519886151186,0.015903537033986438,True,1.0
MN-U,30,1000,1.0,0,unnorm,0.01704617700102971,0.01835181269230946,True,1.0
MN-U,31,1000,1.0,0,unnorm,0.04119935202632712,0.043431316279505985,True,1.0
MN-U,32,1000,1.0,0,unnorm,0.018376667056481534,0.019832705099172045,True,1.0
MN-U,33,1000,1.0,0,unnorm,0.02204749074523215,0.023587768173847973,True,1.0
MN-U,34,1000,1.0,0,unnorm,0.014705306295342127,0.015531290496748486,True,1.0
MN-U,35,1000,1.0,0,unnorm,0.014643617993654566,0.016147868010454727,True,1.0
MN-U,36,1000,1.0,0,unnorm,0.02274779950321563,0.024106191664718796,True,1.0
MN-U,37,1000,1.0,0,unnorm,0.04872395013395106,0.05145793159778636,True,1.0
MN-U,38,1000,1.0,0,unnorm,0.0467113831459989,0.04887036963328074,True,1.0
MN-U,39,1000,1.0,0,unnorm,0.02636613915283869,0.028833180843762733,True,1.0
MN-U,40,1000,1.0,0,unnorm,0.021151324748514517,0.023546472599899365,True,1.0
MN-U,41,1000,1.0,0,unnorm,0.044284924208006345,0.0460505530950105,True,1.0
MN-U,42,1000,1.0,0,unnorm,0.027420154335616606,0.028905148970508665,True,1.0
MN-U,43,1000,1.0,0,unnorm,0.05431764388538532,0.056283467057137666,True,1.0
MN-U,44,1000,1.0,0,unnorm,0.013900107957933505,0.015025442563000152,True,1.0
MN-U,45,1000,1.0,0,unnorm,0.022649266537557215,0.0245404685038523,True,1.0
MN-U,46,1000,1.0,0,unnorm,0.01453635874193273,0.015687857692049747,True,1.0
MN-U,47,1000,1.0,0,unnorm,0.025052255324002272,0.026268779486727706,True,1.0
MN-U,48,1000,1.0,0,unnorm,0.05083998065338637,0.052134741463035705,True,1.0
MN-U,49,1000,1.0,0,unnorm,0.028057594546099573,0.03033847996838524,True,1.0
MN-U,50,1000,1.0,0,unnorm,0.028441759446087175,0.030228606915468907,True,1.0
MN-U,51,1000,1.0,0,unnorm,0.044415625290695974,0.04756303908495639,True,1.0
MN-U,52,1000,1.0,0,unnorm,0.02882030392349437,0.0311918839447985,True,1.0
MN-U,53,1000,1.0,0,unnorm,0.040601580194839976,0.04307082397169173,True,1.0
MN-U,54,1000,1.0,0,unnorm,0.04588796054642935,0.046360488425482925,True,1.0
MN-U,55,1000,1.0,0,unnorm,0.03590941249197248,0.0374970083031217,True,1.0
MN-U,56,1000,1.0,0,unnorm,0.020110506077942392,0.0212934883248359,True,1.0
MN-U,57,1000,1.0,0,unnorm,0.03579843373997355,0.03818928156176697,True,1.0
MN-U,58,1000,1.0,0,unnorm,0.013304161578805483,0.014171208681426784,True,1.0
MN-U,59,1000,1.0,0,unnorm,0.0400048832171697,0.042157318769502065,True,1.0
MN-U,60,1000,1.0,0,unnorm,0.024207426087393076,0.025924827242286577,True,1.0
MN-U,61,1000,1.0,0,unnorm,0.036136330033254976,0.03838897821121594,True,1.0
MN-U,62,1000,1.0,0,unnorm,0.037870596448545214,0.04169959291844898,True,1.0
MN-U,63,1000,1.0,0,unnorm,0.044985436945482155,0.04923504607336282,True,1.0
MN-U,64,1000,1.0,0,unnorm,0.05393442667320136,0.056044664092209436,True,1.0
MN-U,65,1000,1.0,0,unnorm,0.057548946730317345,0.061032292738523605,True,1.0
MN-U,66,1000,1.0,0,unnorm,0.04942391092293081,0.05188677620065797,True,1.0
MN-U,67,1000,1.0,0,unnorm,0.015873351100452376,0.01759422764561549,True,1.0
MN-U,68,1000,1.0,0,unnorm,0.042223356394670904,0.044897766334067286,True,1.0
MN-U,69,1000,1.0,0,unnorm,0.0599989278753542,0.06286630765194565,True,1.0
MN-U,70,1000,1.0,0,unnorm,0.024966303755058854,0.027110100839343804,True,1.0
MN-U,71,1000,1.0,0,unnorm,0.012683292431145859,0.013672237852888678,True,1.0
MN-U,72,1000,1.0,0,unnorm,0.017435465500763747,0.018802696342079858,True,1.0
MN-U,73,1000,1.0,0,unnorm,0.03006202794390982,0.031692549220760535,True,1.0
MN-U,74,1000,1.0,0,unnorm,0.029033743730414466,0.030072290447844686,True,1.0
MN-U,75,1000,1.0,0,unnorm,0.02645094072386909,0.027860217582538496,True,1.0
MN-U,76,1000,1.0,0,unnorm,0.02448214149153106,0.026535104492766196,True,1.0
MN-U,77,1000,1.0,0,unnorm,0.05617168585768257,0.05855160313360975,True,1.0
MN-U,78,1000,1.0,0,unnorm,0.029926119667311596,0.031214032019750183,True,1.0
MN-U,79,1000,1.0,0,unnorm,0.04626860779713746,0.048227322433462845,True,1.0
MN-U,80,1000,1.0,0,unnorm,0.04795419466536514,0.04932883868314534,True,1.0
MN-U,81,1000,1.0,0,unnorm,0.06152531397071822,0.06162578365779168,True,1.0
MN-U,82,1000,1.0,0,unnorm,0.03626942622225178,0.03768186887459231,True,1.0
MN-U,83,1000,1.0,0,unnorm,0.015889759407205332,0.01740103080448388,True,1.0
MN-U,84,1000,1.0,0,unnorm,0.04484339209470979,0.046592166399570555,True,1.0
MN-U,85,1000,1.0,0,unnorm,0.028144845286424077,0.02946070619381908,True,1.0
MN-U,86,1000,1.0,0,unnorm,0.054591681856017114,0.05516503050678281,True,1.0
MN-U,87,1000,1.0,0,unnorm,0.041750715719073773,0.042668307712529926,True,1.0
MN-U,88,1000,1.0,0,unnorm,0.02325682351465533,0.025166739166004176,True,1.0
MN-U,89,1000,1.0,0,unnorm,0.018039042610520323,0.019399117078846808,True,1.0
MN-U,90,1000,1.0,0,unnorm,0.03788505742124483,0.039561681696289576,True,1.0
MN-U,91,1000,1.0,0,unnorm,0.018805914789811872,0.020860348231772952,True,1.0
MN-U,92,1000,1.0,0,unnorm,0.019847319072726657,0.021282301611608163,True,1.0
MN-U,93,1000,1.0,0,unnorm,0.04308065942984354,0.0435909991021046,True,1.0
MN-U,94,1000,1.0,0,unnorm,0.021719092266297157,0.023378452417056023,True,1.0
MN-U,95,1000,1.0,0,unnorm,0.015993053402239735,0.017844853806673007,True,1.0
MN-U,96,1000,1.0,0,unnorm,0.06392996693668443,0.0646184907884889,True,1.0
MN-U,97,1000,1.0,0,unnorm,0.02298815327915442,0.025237318510745118,True,1.0
MN-U,98,1000,1.0,0,unnorm,0.020933639885099064,0.021827896275313834,True,1.0
MN-U,99,1000,1.0,0,unnorm,0.049881714073166585,0.052255865576105454,True,1.0
MN-U,100,1000,1.0,0,unnorm,0.03012743674729287,0.032124806477846025,True,1.0
SIM,1,1000,1.0,0,unnorm,0.03021557546682395,0.02998042906542881,False,0.0
SIM,2,1000,1.0,0,unnorm,0.0031611150265214074,0.0031665745423186354,True,1.0
SIM,3,1000,1.0,0,unnorm,0.01014161288592328,0.010387392586636412,True,1.0
SIM,4,1000,1.0,0,unnorm,0.014756402070660682,0.015063258772171679,True,1.0
SIM,5,1000,1.0,0,unnorm,0.031958861019388565,0.03341056187607712,True,1.0
SIM,6,1000,1.0,0,unnorm,0.016551788178802877,0.06655723491934143,True,1.0
SIM,7,1000,1.0,0,unnorm,0.00618679987688282,0.006280536895286631,True,1.0
SIM,8,1000,1.0,0,unnorm,0.07473151056357748,0.0734528902250645,False,0.0
SIM,9,1000,1.0,0,unnorm,0.05158672704151343,0.04843770955469173,False,0.0
SIM,10,1000,1.0,0,unnorm,0.06927540195706845,0.06906321935388826,False,0.0
SIM,11,1000,1.0,0,unnorm,0.011723075154268741,0.011811387056459496,True,1.0
SIM,12,1000,1.0,0,unnorm,0.03956688765414266,0.03910740603844245,False,0.0
SIM,13,1000,1.0,0,unnorm,0.04961489845762684,0.0500668474783949,True,1.0
SIM,14,1000,1.0,0,unnorm,0.023559454246741295,0.02331012813145836,False,0.0
SIM,15,1000,1.0,0,unnorm,0.06425428706636069,0.06143796525787898,False,0.0
SIM,16,1000,1.0,0,unnorm,0.03368630113528276,0.03216473024467878,False,0.0
SIM,17,1000,1.0,0,unnorm,0.014699636058959796,0.01617504490466117,True,1.0
SIM,18,1000,1.0,0,unnorm,0.06143780468382625,0.05857715057039667,False,0.0
SIM,19,1000,1.0,0,unnorm,0.04780640107046466,0.05086843263185072,True,1.0
SIM,20,1000,1.0,0,unnorm,0.006844424510284627,0.0068675703349010435,True,1.0
SIM,21,1000,1.0,0,unnorm,0.049591294027283274,0.04400837719977478,False,0.0
SIM,22,1000,1.0,0,unnorm,0.026227165327664472,0.027104615956028543,True,1.0
SIM,23,1000,1.0,0,unnorm,0.029195006756731208,0.03284982638050173,True,1.0
SIM,24,1000,1.0,0,unnorm,0.011369786801048576,0.01114988845737802,False,0.0
SIM,25,1000,1.0,0,unnorm,0.007259596368283168,0.01784826777395625,True,1.0
SIM,26,1000,1.0,0,unnorm,0.022276222315947183,0.021288190258441746,False,0.0
SIM,27,1000,1.0,0,unnorm,0.016485093012147237,0.018305312523093482,True,1.0
SIM,28,1000,1.0,0,unnorm,0.01114602707285516,0.011351983116587801,True,1.0
SIM,29,1000,1.0,0,unnorm,0.033834810700884975,0.054073795155373576,True,1.0
SIM,30,1000,1.0,0,unnorm,0.03155755640534482,0.037105448994599284,True,1.0
SIM,31,1000,1.0,0,unnorm,0.009733285419464855,0.0097446708306503,True,1.0
SIM,32,1000,1.0,0,unnorm,0.05306482058713628,0.046330340006971144,False,0.0
SIM,33,1000,1.0,0,unnorm,0.0069258554988066495,0.023085917297125023,True,1.0
SIM,34,1000,1.0,0,unnorm,0.007852542572815488,0.007917636498533085,True,1.0
SIM,35,1000,1.0,0,unnorm,0.017296309423498083,0.017470433633956905,True,1.0
SIM,36,1000,1.0,0,unnorm,0.028001608754913924,0.027732596088174768,False,0.0
SIM,37,1000,1.0,0,unnorm,0.049653368172331694,0.0503541892098496,True,1.0
SIM,38,1000,1.0,0,unnorm,0.013886518652074098,0.026874973659782853,True,1.0
SIM,39,1000,1.0,0,unnorm,0.014836997844670066,0.01400986583857776,False,0.0
SIM,40,1000,1.0,0,unnorm,0.00843867936780859,0.008451418125868434,True,1.0
SIM,41,1000,1.0,0,unnorm,0.04342362728305479,0.041017403378910945,False,0.0
SIM,42,1000,1.0,0,unnorm,0.015453549902652778,0.01606360050382183,True,1.0
SIM,43,1000,1.0,0,unnorm,0.007931665029295458,0.019491544752295864,True,1.0
SIM,44,1000,1.0,0,unnorm,0.02223938697484414,0.03146435171362308,True,1.0
SIM,45,1000,1.0,0,unnorm,0.012644237542238162,0.012710672518208479,True,1.0
SIM,46,1000,1.0,0,unnorm,0.024713975779801185,0.025874052945018232,True,1.0
SIM,47,1000,1.0,0,unnorm,0.06355576787894851,0.047361210230908744,False,0.0
SIM,48,1000,1.0,0,unnorm,0.030910298653888817,0.03308172404206522,True,1.0
SIM,49,1000,1.0,0,unnorm,0.03723103182233485,0.03786005141614611,True,1.0
SIM,50,1000,1.0,0,unnorm,0.06765282111505977,0.06759757279085336,False,0.0
SIM,51,1000,1.0,0,unnorm,0.05222139598805907,0.05686031630723943,True,1.0
SIM,52,1000,1.0,0,unnorm,0.0147554142904293,0.015876251301719407,True,1.0
SIM,53,1000,1.0,0,unnorm,0.004261196993432301,0.00449159490613586,True,1.0
SIM,54,1000,1.0,0,unnorm,0.05477425402928281,0.05781535435782178,True,1.0
SIM,55,1000,1.0,0,unnorm,0.04111103566288265,0.04176059037896208,True,1.0
SIM,56,1000,1.0,0,unnorm,0.028620896205009114,0.027774545749898964,False,0.0
SIM,57,1000,1.0,0,unnorm,0.021002983253667028,0.020274423029617974,False,0.0
SIM,58,1000,1.0,0,unnorm,0.012340391795139054,0.017321967745464042,True,1.0
SIM,59,1000,1.0,0,unnorm,0.013772909868976587,0.013858234703768875,True,1.0
SIM,60,1000,1.0,0,unnorm,0.008171531016504413,0.008193379027891488,True,1.0
SIM,61,1000,1.0,0,unnorm,0.011505503931721122,0.011776340996224415,True,1.0
SIM,62,1000,1.0,0,unnorm,0.024436625527732046,0.019868207324134655,False,0.0
SIM,63,1000,1.0,0,unnorm,0.06230280182107611,0.06891937931447288,True,1.0
SIM,64,1000,1.0,0,unnorm,0.07913338875268328,0.07288308003727323,False,0.0
SIM,65,1000,1.0,0,unnorm,0.04634121917980451,0.046619102778438594,True,1.0
SIM,66,1000,1.0,0,unnorm,0.008506558900302557,0.008528815635641136,True,1.0
SIM,67,1000,1.0,0,unnorm,0.042081958669873576,0.0652608816560431,True,1.0
SIM,68,1000,1.0,0,unnorm,0.012066200109479966,0.012014821296541222,False,0.0
SIM,69,1000,1.0,0,unnorm,0.034938660951760396,0.03786891597918684,True,1.0
SIM,70,1000,1.0,0,unnorm,0.011836262004921364,0.012068880348300877,True,1.0
SIM,71,1000,1.0,0,unnorm,0.011118908574868386,0.01128985044105267,True,1.0
SIM,72,1000,1.0,0,unnorm,0.01186161036091961,0.011640330817312427,False,0.0
SIM,73,1000,1.0,0,unnorm,0.008786723230521069,0.008653841369581328,False,0.0
SIM,74,1000,1.0,0,unnorm,0.036847471965877565,0.03552361657704652,False,0.0
SIM,75,1000,1.0,0,unnorm,0.0751950997315147,0.07241374238416481,False,0.0
SIM,76,1000,1.0,0,unnorm,0.008767129788757662,0.009002103993555995,True,1.0
SIM,77,1000,1.0,0,unnorm,0.019572623718968344,0.020108401323220167,True,1.0
SIM,78,1000,1.0,0,unnorm,0.0037177169901122875,0.006113526942174715,True,1.0
SIM,79,1000,1.0,0,unnorm,0.0458351810034466,0.06375542431125904,True,1.0
SIM,80,1000,1.0,0,unnorm,0.017302398162637466,0.0373436613994912,True,1.0
SIM,81,1000,1.0,0,unnorm,0.0559223461534831,0.06117473405642494,True,1.0
SIM,82,1000,1.0,0,unnorm,0.04272148295750088,0.04572113930674396,True,1.0
SIM,83,1000,1.0,0,unnorm,0.041004034830214565,0.04507120557859667,True,1.0
SIM,84,1000,1.0,0,unnorm,0.006631590613591213,0.006659588064870867,True,1.0
SIM,85,1000,1.0,0,unnorm,0.033458842182611345,0.03287710847007976,False,0.0
SIM,86,1000,1.0,0,unnorm,0.004401395663412172,0.004383608753322198,False,0.0
SIM,87,1000,1.0,0,unnorm,0.02383596018992157,0.023767973639061565,False,0.0
SIM,88,1000,1.0,0,unnorm,0.003735612158439232,0.0037034432616969686,False,0.0
SIM,89,1000,1.0,0,unnorm,0.009131633421393762,0.009397536102540219,True,1.0
SIM,90,1000,1.0,0,unnorm,0.025159315809962675,0.025818979132830308,True,1.0
SIM,91,1000,1.0,0,unnorm,0.053160951483059334,0.05206916582596712,False,0.0
SIM,92,1000,1.0,0,unnorm,0.007419216460158876,0.007371748091137611,False,0.0
SIM,93,1000,1.0,0,unnorm,0.013184830860769298,0.0337119596441256,True,1.0
SIM,94,1000,1.0,0,unnorm,0.0475449826705951,0.050734756277745686,True,1.0
SIM,95,1000,1.0,0,unnorm,0.023245783388011608,0.018574615721743373,False,0.0
SIM,96,1000,1.0,0,unnorm,0.03396006604528465,0.0340761785728462,True,1.0
SIM,97,1000,1.0,0,unnorm,0.06820883712945443,0.0634328911812582,False,0.0
SIM,98,1000,1.0,0,unnorm,0.020462894977986635,0.020645462602474206,True,1.0
SIM,99,1000,1.0,0,unnorm,0.03143996767272439,0.03212599023715042,True,1.0
SIM,100,1000,1.0,0,unnorm,0.010695098615079321,0.010715813150007724,True,1.0
SIM-c,1,1000,1.0,0,unnorm,0.04201645973394103,0.03694317420196459,False,0.0
SIM-c,2,1000,1.0,0,unnorm,0.0726963784239704,0.07208257140382805,False,0.0
SIM-c,3,1000,1.0,0,unnorm,0.031023271435918515,0.0346432761196973,True,1.0
SIM-c,4,1000,1.0,0,unnorm,0.057347364965941006,0.06822604666666154,True,1.0
SIM-c,5,1000,1.0,0,unnorm,0.06916803906012496,0.06301965791663304,False,0.0
SIM-c,6,1000,1.0,0,unnorm,0.03100275701423206,0.031208609232866447,True,1.0
SIM-c,7,1000,1.0,0,unnorm,0.03593732983872947,0.05073939368108347,True,1.0
SIM-c,8,1000,1.0,0,unnorm,0.045097757573053836,0.04925851341038555,True,1.0
SIM-c,9,1000,1.0,0,unnorm,0.041356173619730006,0.04221999516917449,True,1.0
SIM-c,10,1000,1.0,0,unnorm,0.020764215403022247,0.020521716552160237,False,0.0
SIM-c,11,1000,1.0,0,unnorm,0.06791092149687188,0.038000638851213416,False,0.0
SIM-c,12,1000,1.0,0,unnorm,0.009428628424982951,0.009903291619996675,True,1.0
SIM-c,13,1000,1.0,0,unnorm,0.02551948437508737,0.02534462111791235,False,0.0
SIM-c,14,1000,1.0,0,unnorm,0.06187625696367576,0.0627098102972932,True,1.0
SIM-c,15,1000,1.0,0,unnorm,0.01066575830254226,0.011278377650007856,True,1.0
SIM-c,16,1000,1.0,0,unnorm,0.019023484035199174,0.01953245157663864,True,1.0
SIM-c,17,1000,1.0,0,unnorm,0.035488107672726275,0.038621946909644066,True,1.0
SIM-c,18,1000,1.0,0,unnorm,0.008686333802003112,0.008697660673576026,True,1.0
SIM-c,19,1000,1.0,0,unnorm,0.020721154187767533,0.038245553703205495,True,1.0
SIM-c,20,1000,1.0,0,unnorm,0.003178071115584403,0.003180287954504438,True,1.0
SIM-c,21,1000,1.0,0,unnorm,0.034141750805045085,0.03464292260808687,True,1.0
SIM-c,22,1000,1.0,0,unnorm,0.0671028232316892,0.06857406893901587,True,1.0
SIM-c,23,1000,1.0,0,unnorm,0.04922642922834067,0.05095572134587301,True,1.0
SIM-c,24,1000,1.0,0,unnorm,0.04559432334212018,0.04510798829273206,False,0.0
SIM-c,25,1000,1.0,0,unnorm,0.018766411768537942,0.05548770394361583,True,1.0
SIM-c,26,1000,1.0,0,unnorm,0.0172381809572987,0.017134327985464933,False,0.0
SIM-c,27,1000,1.0,0,unnorm,0.06623059403959071,0.06490344036247866,False,0.0
SIM-c,28,1000,1.0,0,unnorm,0.05820129203576899,0.07048162110383924,True,1.0
SIM-c,29,1000,1.0,0,unnorm,0.03660678567478946,0.04049026056710635,True,1.0
